tmax;tmin;tsuelo;puntorocio;presion;velviento;precipi;humedad;uvindex;y
25,81;25,34;0;0;1011;6,27;0;86;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,38;26,11;0;0;1011;7;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,18;25,77;0;0;1010;6,81;0;81;12,32;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,81;25,34;0;0;1011;6,27;0;86;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,38;26,11;0;0;1011;7;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,18;25,77;0;0;1010;6,81;0;81;12,32;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,81;25,34;0;0;1011;6,27;0;86;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,38;26,11;0;0;1011;7;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,18;25,77;0;0;1010;6,81;0;81;12,32;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,81;25,34;0;0;1011;6,27;0;86;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,38;26,11;0;0;1011;7;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,18;25,77;0;0;1010;6,81;0;81;12,32;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,81;25,34;0;0;1011;6,27;0;86;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,52;25,72;0;0;1013;5,46;0;84;11,42;0,3
26,52;25,72;0;0;1013;5,16;0;81;11,42;0,3
26,52;25,72;0;0;1013;5,16;0;81;11,42;0,3
26,14;25,77;0;0;1012;5,81;0;84;11,3;0,3
26,14;25,77;0;0;1013;5,91;0;84;11,3;0,3
26,14;25,77;0;0;1013;5,91;0;84;11,3;0,3
26,21;25,77;0;0;1012;6,27;0;84;11,3;0,3
26,14;25,77;0;0;1012;5,83;0;83;11,3;0,3
26,2;25,77;0;0;1012;5,83;0;83;11,3;0,3
26,21;25,77;0;0;1010;6,66;0;84;11,3;0,3
26,21;25,77;0;0;1010;6,66;0;84;11,3;0,3
26,38;25,89;0;0;1014;6,81;0;81;11,44;0,3
26,38;25,89;0;0;1014;6,81;0;81;11,44;0,3
26,09;24,9;0;0;1011;8,25;0;86;10,72;0,3
26,09;24,9;0;0;1011;8,25;0;86;10,72;0,3
26,5;25,84;0;0;1010;6,18;0;80;11,67;0,3
26,5;25,84;0;0;1010;6,18;0;80;11,67;0,3
26,42;25,78;0;0;1011;6,91;0;82;11,3;0,3
26,4;25,72;0;0;1011;6,91;0;84;9,78;0,3
26,4;25,72;0;0;1011;6,91;0;84;9,78;0,3
26,15;25,46;0;0;1010;7,46;0;85;8,35;0,3
26,15;25,46;0;0;1010;7,46;0;85;8,35;0,3
26,66;25,81;0;0;1010;7,55;0;81;10,9;0,3
26,66;25,81;0;0;1010;7,55;0;81;10,9;0,3
26,53;25,84;0;0;1009;6,05;0;83;11,51;0,3
26,53;25,84;0;0;1009;6,05;0;83;11,51;0,3
26,9;26,12;0;0;1010;6,89;0;82;7,08;0,3
26,9;26,12;0;0;1010;6,89;0;82;7,08;0,3
26,39;25,97;0;0;1009;6,59;0;83;11,64;0,3
26,39;25,97;0;0;1009;6,59;0;83;11,64;0,3
26,08;25,77;0;0;1009;7,14;0;85;11,59;0,3
26,08;25,77;0;0;1009;7,14;0;85;11,59;0,3
26,71;26,02;0;0;1010;6,81;0;84;11,85;0,3
26,71;26,02;0;0;1010;6,81;0;84;11,85;0,3
27,16;26,43;0;0;1009;5,29;0;83;11,61;0,3
27,16;26,43;0;0;1009;5,29;0;83;11,61;0,3
27,06;26,44;0;0;1008;6,51;0;81;11,91;0,3
27,06;26,44;0;0;1008;6,51;0;81;11,91;0,3
26,98;26,23;0;0;1009;5,26;0;81;9,01;0,3
26,98;26,23;0;0;1009;5,26;0;81;9,01;0,3
27,23;26,51;0;0;1009;4,75;0;81;11,98;0,3
27,23;26,51;0;0;1009;4,75;0;81;11,98;0,3
27,01;26,49;0;0;1009;6,76;0;84;10,81;0,3
27,01;26,49;0;0;1009;6,76;0;84;10,81;0,3
27,11;26,47;0;0;1009;5,12;0;80;7,55;0,3
27,11;26,47;0;0;1009;5,12;0;80;7,55;0,3
27,06;26,3;0;0;1009;5,7;0;81;11,58;0,3
27,06;26,3;0;0;1009;5,7;0;81;11,58;0,3
26,74;26,34;0;0;1010;6,63;0;83;11,26;0,3
26,74;26,34;0;0;1010;6,63;0;83;11,26;0,3
26,99;26,35;0;0;1009;6,24;0;82;11,67;0,3
26,99;26,35;0;0;1009;6,24;0;82;11,67;0,3
26,68;26,37;0;0;1009;6,13;0;84;11,75;0,3
26,68;26,37;0;0;1009;6,13;0;84;11,75;0,3
27,13;26,27;0;0;1009;6,15;0;82;11,23;0,3
27,13;26,27;0;0;1009;6,15;0;82;11,23;0,3
27,18;25,94;0;0;1009;4,55;0;77;11,84;0,3
27,18;25,94;0;0;1009;4,55;0;77;11,84;0,3
27,17;26,18;0;0;1009;7,48;0;84;12,05;0,3
27,17;26,18;0;0;1009;7,48;0;84;12,05;0,3
26,84;24,64;0;0;1010;4,34;0;87;10,12;0,3
26,84;24,64;0;0;1010;4,34;0;87;10,12;0,3
27,04;25,78;0;0;1010;8,38;0;84;8,95;0,3
27,04;25,78;0;0;1010;8,38;0;84;8,95;0,3
26,79;25,98;0;0;1010;5,6;0;83;8,77;0,3
26,79;25,98;0;0;1010;5,6;0;83;8,77;0,3
26,49;26,17;0;0;1009;5,18;0;80;9,85;0,3
26,49;26,17;0;0;1009;5,18;0;80;9,85;0,3
27,04;26,22;0;0;1009;7,27;0;80;11,85;0,3
27,04;26,22;0;0;1009;7,27;0;80;11,85;0,3
27,14;26,49;0;0;1011;4,04;0;77;7,49;0,3
27,2;26,65;0;0;1010;3,53;0;76;11,01;0,3
27,1;26,31;0;0;1010;2,22;0;75;6,71;0,3
27,67;26,25;0;0;1011;2,65;0;74;10,16;0,3
27,52;26,34;0;0;1010;5,45;0;78;5,99;0,3
27,53;26,87;0;0;1010;4,28;0;78;12,06;0,3
27,34;26,85;0;0;1011;4,07;0;78;12,66;0,3
27,63;27,2;0;0;1011;4,52;0;79;12,92;0,3
27,58;26,89;0;0;1011;3,73;0;77;13,27;0,3
27,41;26,57;0;0;1011;4,02;0;79;13,08;0,3
27,81;27,15;0;0;1011;3,12;0;77;12,98;0,3
28,03;27,34;0;0;1011;3,48;0;79;13,16;0,3
28,28;27,07;0;0;1011;3,2;0;75;13,35;0,3
27,99;27,45;0;0;1011;4,46;0;76;13,62;0,3
27,8;27;0;0;1011;1,46;0;71;6,93;0,3
27,64;26,56;0;0;1010;2,7;0;79;11,67;0,3
27,8;27,21;0;0;1010;5,49;0;81;11,69;0,3
28,06;27,47;0;0;1010;4,55;0;83;13,24;0,3
27,88;27,35;0;0;1010;3,82;0;79;13,45;0,3
27,54;27,06;0;0;1011;6,54;0;80;13,65;0,3
27,11;26,61;0;0;1010;3,13;0;78;12,47;0,3
27,44;26,86;0;0;1010;5,3;0;79;13,4;0,3
27,26;26,99;0;0;1010;6,51;0;81;13,56;0,3
27,84;27,17;0;0;1009;5,47;0;77;13,48;0,3
27,55;27,2;0;0;1010;4,62;0;73;12,66;0,3
27,73;27,23;0;0;1010;5,47;0;77;13,23;0,3
27,72;26,89;0;0;1011;5,45;0;79;13,69;0,3
27,81;26,95;0;0;1012;3,2;0;76;12,96;0,3
28,13;27,59;0;0;1012;2,59;0;72;13,37;0,3
28,05;27,49;0;0;1012;2,58;0;74;13,53;0,3
27,84;27,01;0;0;1011;5,21;0;79;12,61;0,3
27,88;27,16;0;0;1011;5,31;0;78;12,08;0,3
28,07;27,23;0;0;1012;5,46;0;78;12,33;0,3
27,67;24,61;0;0;1011;5,72;0;79;2,31;0,3
27,92;26,9;0;0;1011;1,82;0;69;13,41;0,3
27,95;27,34;0;0;1010;5,47;0;76;13,59;0,3
28,07;27,16;0;0;1009;4,62;0;76;13,63;0,3
28,04;27,45;0;0;1009;3,88;0;76;13,68;0,3
28,09;27,61;0;0;1009;3,62;0;76;13,92;0,3
28,23;27,95;0;0;1009;3,93;0;74;9,83;0,3
28,34;27,6;0;0;1010;4,78;0;78;13,58;0,3
28,14;27,63;0;0;1010;6,8;0;80;13,09;0,3
28,39;27,02;0;0;1011;3,34;0;78;12,67;0,3
28,58;27,67;0;0;1012;0,47;0;75;13,88;0,3
28,41;27,47;0;0;1011;5,09;0;76;13,88;0,3
28,49;27,49;0;0;1009;6,66;0;81;13,69;0,3
28,15;27,42;0;0;1009;5,91;0;82;12,44;0,3
27,9;27,57;0;0;1009;6,25;0;81;9,99;0,3
28,25;27,87;0;0;1008;4,67;0;77;12,28;0,3
28,62;27,71;0;0;1009;4,41;0;73;9,99;0,3
28,49;27,25;0;0;1010;3,09;0;73;13,6;0,3
28,55;27,61;0;0;1009;4,16;0;72;3,31;0,3
28,16;27,47;0;0;1009;4,61;0;75;13,56;0,3
28,2;25,13;0;0;1010;4,29;0;75;4,17;0,3
27,85;26,8;0;0;1010;2;0;72;13,55;0,3
28,18;26,7;0;0;1009;3,6;0;70;11,29;0,3
28,77;27,81;0;0;1009;3;0;72;13,32;0,3
28,16;27,36;0;0;1010;3,05;0;72;11,08;0,3
28,19;27,13;0;0;1009;6,11;0;78;13,76;0,3
27,96;26,47;0;0;1011;4,42;0;76;11,94;0,3
28,17;25,06;0;0;1012;4,94;0;75;13,24;0,3
27,8;24,45;0;0;1013;4,72;0;88;4,17;0,3
28,15;27,33;0;0;1010;3,46;0;75;10,97;0,3
27,91;27,26;0;0;1011;4,3;0;75;13,93;0,3
27,59;26,57;0;0;1010;3,2;0;79;13,34;0,3
27,65;26,43;0;0;1011;4,45;0;78;12,57;0,3
27,55;26,91;0;0;1010;3,35;0;79;5,56;0,3
27,71;27,12;0;0;1010;4,06;0;78;13,49;0,3
27,75;26,96;0;0;1010;4,68;0;80;13,38;0,3
27,7;26,61;0;0;1011;3,93;0;79;13,57;0,3
27,94;27,09;0;0;1010;3,32;0;79;13,57;0,3
27,87;26,81;0;0;1010;3,51;0;79;12,71;0,3
27,78;26,61;0;0;1010;3,68;0;80;13,53;0,3
28,43;27,19;0;0;1010;3,16;0;78;13,36;0,3
28,68;27,95;0;0;1011;3,2;0;77;13,31;0,3
29;27,83;0;0;1010;3,7;0;76;13,25;0,3
28,64;27,39;0;0;1009;1,22;0;76;13,39;0,3
28,68;27,5;0;0;1009;2,13;0;76;13,19;0,3
28,6;27,82;0;0;1010;2,1;0;78;12,96;0,3
29;28,3;0;0;1011;3,27;0;75;13,29;0,3
28,78;27,75;0;0;1011;3,22;0;80;13,51;0,3
28,49;28,04;0;0;1010;3,64;0;74;11,46;0,3
28,39;27,57;0;0;1010;3,47;0;77;13,2;0,3
28,9;28,01;0;0;1009;3,59;0;77;10,96;0,3
28,58;27,23;0;0;1011;0,93;0;76;11,75;0,3
28,24;27,82;0;0;1009;4,44;0;73;6,74;0,3
28,44;27,3;0;0;1010;2,95;0;77;12,17;0,3
28,68;27,44;0;0;1010;0,83;0;77;12,29;0,3
28,67;27,69;0;0;1011;0,41;0;76;13,11;0,3
28,75;27,63;0;0;1009;3,47;0;78;12,99;0,3
28,75;27,63;0;0;1009;3,47;0;78;12,99;0,3
28,75;27,76;0;0;1009;3,6;0;77;12,99;0,3
28,75;27,76;28,94;0;1009;3,6;0;77;12,99;0,3
28,75;27,76;28,94;0;1009;3,6;0;77;12,99;0,3
28,75;27,76;28,94;0;1009;3,6;0;77;12,99;0,3
26,38;26,11;0;0;1011;7;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,18;25,77;0;0;1010;6,81;0;81;12,32;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,81;25,34;0;0;1011;6,27;0;86;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,38;26,11;0;0;1011;7;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,18;25,77;0;0;1010;6,81;0;81;12,32;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,81;25,34;0;0;1011;6,27;0;86;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,38;26,11;0;0;1011;7;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,18;25,77;0;0;1010;6,81;0;81;12,32;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,81;25,34;0;0;1011;6,27;0;86;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,38;26,11;0;0;1011;7;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,18;25,77;0;0;1010;6,81;0;81;12,32;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,81;25,34;0;0;1011;6,27;0;86;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,38;26,11;0;0;1011;7;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,36;25,91;0;0;1011;6,92;1;84;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,49;25,91;0;0;1012;7,34;1;82;12,74;1
26,18;25,77;0;0;1010;6,81;0;81;12,32;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,41;25,98;0;0;1011;7,68;0;80;12,85;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,26;25,97;0;0;1011;7,87;0;81;12,18;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
26,05;25,53;0;0;1012;5,76;0;79;11,41;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
25,8;25,57;0;0;1013;7,06;0;85;11,74;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
26,16;25,53;0;0;1013;6,07;0;82;12,23;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,42;25,19;0;0;1013;6,77;0;84;12,33;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,79;25,16;0;0;1012;6,23;0;84;12,18;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,87;25,45;0;0;1012;5,05;0;83;6,13;0,3
25,81;25,34;0;0;1011;6,27;0;86;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
25,69;25,25;0;0;1013;5,92;0;83;11,72;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,96;26,03;0;0;1012;7,19;0;84;11,04;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,3;25,85;0;0;1014;5,12;0;83;10,82;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,72;25,86;0;0;1014;5,57;0;79;11,32;0,3
26,38;26,11;0;0;1011;7;1;84;12,74;1
